                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
 6/30/18  8:00p   17.2   17.2   17.2    82   14.1   8.7     E   0.72  11.3     E   15.8   17.4   16.0  1019.6  0.00   0.0   0.004   0.000   25.1    89   23.2   27.4  19.95  .0723    117    1    100.0    5 
 6/30/18  8:05p   17.1   17.2   17.1    83   14.1   8.7     E   0.72  10.4     E   15.6   17.3   15.8  1019.6  0.00   0.0   0.004   0.000   25.1    89   23.2   27.4  19.95  .0723    117    1    100.0    5 
 6/30/18  8:10p   16.9   17.1   16.9    82   13.8   7.8     E   0.65  11.3     E   15.9   17.1   16.1  1019.6  0.00   0.0   0.005   0.000   25.1    89   23.2   27.4  19.95  .0723    117    1    100.0    5 
 6/30/18  8:15p   16.8   16.9   16.8    83   13.9   9.6     E   0.80  13.0     E   14.9   16.9   15.1  1019.6  0.00   0.0   0.005   0.000   25.2    89   23.3   27.6  19.95  .0723    117    1    100.0    5 
 6/30/18  8:20p   16.7   16.8   16.7    83   13.8   7.8     E   0.65  11.3   ESE   15.6   16.9   15.8  1019.6  0.00   0.0   0.006   0.000   25.2    90   23.5   27.6  20.45  .0723    117    1    100.0    5 
 6/30/18  8:25p   16.6   16.7   16.6    83   13.7   7.8   ESE   0.65  11.3   ESE   15.5   16.7   15.6  1019.6  0.00   0.0   0.006   0.000   25.3    89   23.4   27.8  19.95  .0722    117    1    100.0    5 
 6/30/18  8:30p   16.5   16.6   16.5    83   13.6   7.0     E   0.58  11.3     E   15.8   16.6   15.9  1019.7  0.00   0.0   0.006   0.000   25.3    90   23.6   27.8  20.45  .0722    117    1    100.0    5 
 6/30/18  8:35p   16.5   16.5   16.5    84   13.8   9.6   ENE   0.80  13.0   ENE   14.6   16.6   14.7  1019.7  0.00   0.0   0.006   0.000   25.4    89   23.5   27.9  19.95  .0722    117    1    100.0    5 
 6/30/18  8:40p   16.4   16.5   16.4    85   13.9  11.3   ENE   0.94  13.0   ENE   13.9   16.6   14.1  1019.6  0.00   0.0   0.007   0.000   25.4    90   23.7   28.0  20.45  .0722    117    1    100.0    5 
 6/30/18  8:45p   16.3   16.4   16.3    84   13.6   8.7     E   0.72  11.3     E   14.8   16.4   14.9  1019.7  0.00   0.0   0.007   0.000   25.5    90   23.7   28.1  20.45  .0722    117    1    100.0    5 
 6/30/18  8:50p   16.3   16.3   16.2    84   13.6  10.4     E   0.87  12.2     E   14.0   16.4   14.1  1019.8  0.00   0.0   0.007   0.000   25.5    90   23.7   28.1  20.45  .0722    118    1    100.0    5 
 6/30/18  8:55p   16.2   16.2   16.2    84   13.5   8.7     E   0.72  12.2     E   14.6   16.3   14.7  1019.7  0.00   0.0   0.007   0.000   25.6    89   23.7   28.2  19.95  .0721    117    1    100.0    5 
 6/30/18  9:00p   16.2   16.2   16.2    84   13.5   8.7     E   0.72  11.3     E   14.6   16.3   14.7  1019.7  0.00   0.0   0.007   0.000   25.6    89   23.7   28.2  19.95  .0721    117    1    100.0    5 
 6/30/18  9:05p   16.2   16.2   16.1    84   13.5   7.8   ESE   0.65  11.3     E   15.0   16.3   15.1  1019.6  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:10p   16.1   16.1   16.1    84   13.4   7.0     E   0.58  12.2     E   15.4   16.2   15.5  1019.6  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:15p   16.1   16.1   16.1    84   13.4   7.0     E   0.58  10.4     E   15.4   16.2   15.5  1019.5  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:20p   16.1   16.2   16.1    84   13.4   7.8     E   0.65  12.2     E   14.9   16.2   15.1  1019.7  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:25p   16.1   16.2   16.1    83   13.2   7.0   ESE   0.58  10.4     E   15.4   16.2   15.4  1019.8  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:30p   16.1   16.1   16.1    83   13.2   8.7     E   0.72  13.0     E   14.5   16.2   14.6  1019.6  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:35p   16.1   16.1   16.1    84   13.4   9.6     E   0.80  13.9     E   14.1   16.2   14.2  1019.6  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:40p   16.1   16.1   16.1    83   13.2   9.6     E   0.80  13.9     E   14.1   16.1   14.2  1019.7  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:45p   16.1   16.1   16.1    83   13.2   5.2   ESE   0.43   9.6   ESE   15.9   16.1   16.0  1019.7  0.00   0.0   0.008   0.000   25.7    89   23.8   28.4  19.95  .0721    117    1    100.0    5 
 6/30/18  9:50p   16.1   16.1   16.1    84   13.4   5.2   ESE   0.43   8.7     E   15.9   16.2   16.1  1019.8  0.00   0.0   0.008   0.000   25.7    88   23.6   28.4  19.42  .0721    117    1    100.0    5 
 6/30/18  9:55p   16.1   16.1   16.1    84   13.4   7.0     E   0.58  11.3     E   15.3   16.2   15.4  1019.8  0.00   0.0   0.008   0.000   25.7    88   23.6   28.4  19.42  .0721    117    1    100.0    5 
 6/30/18 10:00p   16.1   16.1   16.1    84   13.4   7.8     E   0.65  11.3     E   14.9   16.2   15.1  1019.8  0.00   0.0   0.008   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:05p   16.1   16.1   16.1    83   13.2   7.0     E   0.58  12.2     E   15.4   16.2   15.4  1019.8  0.00   0.0   0.008   0.000   25.8    88   23.7   28.6  19.41  .0721    118    1    100.0    5 
 6/30/18 10:10p   16.2   16.2   16.1    83   13.3   7.8     E   0.65  12.2     E   15.0   16.2   15.1  1019.7  0.00   0.0   0.008   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:15p   16.2   16.2   16.2    83   13.3   7.0     E   0.58   9.6     E   15.4   16.2   15.5  1019.7  0.00   0.0   0.008   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:20p   16.2   16.2   16.2    83   13.3   6.1     E   0.51  10.4     E   15.9   16.3   16.0  1019.9  0.00   0.0   0.007   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:25p   16.2   16.2   16.2    83   13.3   4.3   ESE   0.36   8.7     E   16.2   16.2   16.2  1019.9  0.00   0.0   0.008   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:30p   16.2   16.2   16.2    83   13.3   6.1     E   0.51   9.6     E   15.9   16.3   16.0  1019.8  0.00   0.0   0.007   0.000   25.8    88   23.7   28.6  19.41  .0721    117    1    100.0    5 
 6/30/18 10:35p   16.2   16.2   16.2    83   13.3   7.8     E   0.65  12.2     E   15.1   16.3   15.1  1019.8  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0720    117    1    100.0    5 
 6/30/18 10:40p   16.2   16.2   16.2    83   13.3   5.2   ESE   0.43   8.7   ESE   16.1   16.3   16.2  1019.8  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0720    117    1    100.0    5 
 6/30/18 10:45p   16.2   16.2   16.2    83   13.3   6.1     E   0.51   9.6     E   15.9   16.3   16.0  1019.8  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 10:50p   16.3   16.3   16.2    83   13.4   4.3   ESE   0.36   7.0     E   16.3   16.4   16.4  1019.8  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 10:55p   16.3   16.3   16.2    83   13.4   3.5   ESE   0.29   8.7   ESE   16.3   16.4   16.4  1019.9  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 11:00p   16.3   16.3   16.2    82   13.2   6.1   ESE   0.51  10.4     E   16.0   16.3   16.1  1019.8  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0720    117    1    100.0    5 
 6/30/18 11:05p   16.3   16.3   16.3    82   13.3   4.3     E   0.36   7.8     E   16.3   16.4   16.4  1019.9  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 11:10p   16.3   16.3   16.3    82   13.3   4.3     E   0.36   9.6     E   16.3   16.4   16.4  1019.9  0.00   0.0   0.007   0.000   25.9    88   23.8   28.8  19.40  .0721    117    1    100.0    5 
 6/30/18 11:15p   16.3   16.3   16.3    82   13.3   5.2   ESE   0.43   8.7     E   16.3   16.4   16.3  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    118    1    100.0    5 
 6/30/18 11:20p   16.3   16.3   16.3    82   13.3   4.3     E   0.36   7.8     E   16.3   16.4   16.4  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:25p   16.3   16.3   16.3    83   13.4   6.1     E   0.51   9.6     E   16.1   16.4   16.2  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:30p   16.4   16.4   16.4    85   13.9   9.6   ENE   0.80  12.2   ENE   14.5   16.6   14.7  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:35p   16.3   16.4   16.3    85   13.8  11.3   ENE   0.94  13.0   ENE   13.8   16.4   13.9  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:40p   16.3   16.3   16.3    86   13.9   9.6   ENE   0.80  11.3     E   14.3   16.4   14.5  1019.9  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:45p   16.2   16.3   16.2    86   13.9   8.7   ENE   0.72  11.3   ENE   14.6   16.4   14.8  1019.8  0.00   0.0   0.007   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:50p   16.2   16.2   16.2    86   13.8   9.6   ENE   0.80  10.4   ENE   14.2   16.3   14.3  1019.8  0.00   0.0   0.008   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 6/30/18 11:55p   16.2   16.2   16.1    86   13.8   9.6   ENE   0.80  11.3   ENE   14.2   16.3   14.3  1019.9  0.00   0.0   0.008   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 7/01/18 12:00a   16.1   16.2   16.1    86   13.8   8.7   ENE   0.72  10.4   ENE   14.5   16.2   14.6  1019.9  0.00   0.0   0.008   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 7/01/18 12:05a   16.1   16.1   16.1    87   13.9   8.7   ENE   0.72  11.3   ENE   14.5   16.3   14.7  1019.8  0.00   0.0   0.008   0.000   26.1    88   23.9   28.9  19.39  .0720    117    1    100.0    5 
 7/01/18 12:10a   16.1   16.1   16.1    87   13.9   9.6   ENE   0.80  11.3   ENE   14.1   16.2   14.3  1019.9  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:15a   16.0   16.1   16.0    87   13.8   7.8     E   0.65   9.6   ENE   14.8   16.2   15.0  1019.8  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:20a   16.0   16.1   16.0    87   13.8   7.0     E   0.58   9.6     E   15.3   16.2   15.4  1019.9  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:25a   16.0   16.0   16.0    87   13.8   8.7   ENE   0.72  11.3   ENE   14.4   16.2   14.6  1019.9  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:30a   15.9   16.0   15.9    87   13.8   9.6   ENE   0.80  11.3   ENE   13.9   16.1   14.1  1019.8  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:35a   15.9   15.9   15.9    87   13.8   7.8     E   0.65  10.4     E   14.7   16.1   14.9  1019.8  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    118    1    100.0    5 
 7/01/18 12:40a   15.9   15.9   15.9    87   13.7   8.7     E   0.72  10.4   ENE   14.3   16.0   14.4  1019.8  0.00   0.0   0.008   0.000   26.2    88   24.0   29.2  19.39  .0720    117    1    100.0    5 
 7/01/18 12:45a   15.9   15.9   15.9    87   13.7   7.8     E   0.65  10.4     E   14.7   16.0   14.8  1019.9  0.00   0.0   0.008   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18 12:50a   15.9   15.9   15.9    87   13.7   8.7     E   0.72   9.6     E   14.3   16.0   14.4  1019.8  0.00   0.0   0.008   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18 12:55a   15.9   15.9   15.9    87   13.7   7.8     E   0.65   9.6     E   14.7   16.0   14.8  1019.7  0.00   0.0   0.008   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18  1:00a   15.8   15.9   15.8    87   13.7   8.7     E   0.72  10.4     E   14.2   15.9   14.3  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18  1:05a   15.8   15.9   15.8    87   13.7   9.6     E   0.80  10.4     E   13.8   15.9   13.9  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18  1:10a   15.8   15.8   15.8    86   13.5   9.6     E   0.80  11.3   ENE   13.8   15.9   13.9  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18  1:15a   15.8   15.8   15.8    86   13.4   8.7     E   0.72  11.3     E   14.1   15.9   14.2  1019.7  0.00   0.0   0.009   0.000   26.2    87   23.8   29.1  18.80  .0720    117    1    100.0    5 
 7/01/18  1:20a   15.8   15.8   15.8    87   13.6   8.7     E   0.72  11.3     E   14.1   15.9   14.2  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:25a   15.8   15.8   15.8    87   13.7   7.8     E   0.65  10.4   ENE   14.6   15.9   14.7  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:30a   15.8   15.8   15.8    87   13.6   8.7     E   0.72  11.3     E   14.1   15.9   14.2  1019.7  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:35a   15.7   15.8   15.7    87   13.6   7.0     E   0.58  10.4     E   14.9   15.8   15.1  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:40a   15.7   15.7   15.7    86   13.3   8.7     E   0.72  11.3     E   14.0   15.8   14.1  1019.7  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:45a   15.7   15.7   15.7    86   13.3   7.0     E   0.58  11.3     E   14.8   15.8   14.9  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  1:50a   15.7   15.7   15.7    87   13.5   8.7     E   0.72  11.3   ENE   14.0   15.8   14.1  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    118    1    100.0    5 
 7/01/18  1:55a   15.7   15.7   15.7    87   13.5   7.8     E   0.65   9.6   ENE   14.4   15.8   14.5  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:00a   15.7   15.7   15.7    87   13.5   6.1     E   0.51   8.7     E   15.2   15.8   15.3  1019.9  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:05a   15.6   15.7   15.6    87   13.5   6.1     E   0.51   8.7     E   15.2   15.7   15.3  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:10a   15.6   15.6   15.6    87   13.5   7.0     E   0.58   9.6     E   14.8   15.7   14.9  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:15a   15.6   15.6   15.6    87   13.5   5.2     E   0.43   8.7     E   15.4   15.7   15.5  1019.9  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:20a   15.6   15.6   15.6    87   13.5   2.6     E   0.22   7.0     E   15.6   15.7   15.7  1019.9  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:25a   15.6   15.6   15.6    87   13.5   8.7   ENE   0.72  10.4   ENE   13.9   15.7   14.1  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:30a   15.6   15.6   15.6    87   13.5   7.8   ENE   0.65   9.6   ENE   14.3   15.7   14.4  1019.8  0.00   0.0   0.009   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:35a   15.6   15.6   15.6    88   13.6   8.7   ENE   0.72   9.6   ENE   13.9   15.7   14.0  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:40a   15.5   15.6   15.5    87   13.3   7.8   ENE   0.65   9.6   ENE   14.2   15.6   14.3  1019.7  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:45a   15.5   15.5   15.5    87   13.3   7.8     E   0.65   9.6     E   14.2   15.6   14.3  1019.7  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:50a   15.4   15.5   15.4    87   13.3   7.8     E   0.65   9.6     E   14.2   15.6   14.3  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  2:55a   15.4   15.4   15.4    87   13.2   5.2     E   0.43   7.8     E   15.1   15.5   15.2  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:00a   15.4   15.4   15.3    87   13.2   6.1     E   0.51   9.6     E   14.9   15.5   15.0  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    118    1    100.0    5 
 7/01/18  3:05a   15.3   15.4   15.3    87   13.2   5.2     E   0.43   9.6     E   15.1   15.4   15.1  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:10a   15.3   15.3   15.3    87   13.2   4.3     E   0.36   7.8   ESE   15.3   15.4   15.3  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:15a   15.3   15.3   15.3    87   13.2   3.5     E   0.29   5.2     E   15.3   15.4   15.4  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:20a   15.3   15.3   15.3    87   13.2   1.7     E   0.14   5.2     E   15.3   15.4   15.4  1019.8  0.00   0.0   0.010   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:25a   15.3   15.3   15.3    87   13.1   1.7     E   0.14   4.3     E   15.3   15.3   15.3  1019.8  0.00   0.0   0.011   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:30a   15.3   15.3   15.2    87   13.1   3.5     E   0.29   7.8     E   15.3   15.3   15.3  1019.7  0.00   0.0   0.011   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:35a   15.3   15.3   15.3    87   13.1   5.2     E   0.43   7.8     E   15.0   15.3   15.1  1019.8  0.00   0.0   0.011   0.000   26.2    87   23.9   29.2  18.80  .0720    117    1    100.0    5 
 7/01/18  3:40a   15.3   15.3   15.3    87   13.1   2.6     E   0.22   5.2     E   15.3   15.3   15.3  1019.9  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  3:45a   15.3   15.3   15.3    87   13.2   1.7     E   0.14   4.3     E   15.3   15.4   15.4  1020.1  0.00   0.0   0.010   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  3:50a   15.3   15.3   15.3    87   13.1   2.6     E   0.22   4.3     E   15.3   15.3   15.3  1020.0  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  3:55a   15.3   15.3   15.3    87   13.2   1.7     E   0.14   3.5     E   15.3   15.4   15.4  1020.0  0.00   0.0   0.010   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:00a   15.4   15.4   15.3    87   13.2   5.2   ENE   0.43   7.0   ENE   15.1   15.5   15.2  1019.8  0.00   0.0   0.010   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:05a   15.3   15.4   15.3    87   13.2   7.0   ENE   0.58   8.7   ENE   14.4   15.4   14.5  1019.9  0.00   0.0   0.010   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:10a   15.3   15.4   15.3    87   13.2   7.8   ENE   0.65   8.7   ENE   14.0   15.4   14.1  1019.9  0.00   0.0   0.010   0.000   26.3    87   24.0   29.4  18.79  .0719    118    1    100.0    5 
 7/01/18  4:15a   15.3   15.3   15.3    87   13.1   7.0     E   0.58   8.7     E   14.4   15.3   14.4  1019.8  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:20a   15.3   15.3   15.3    87   13.1   7.0     E   0.58   7.8     E   14.4   15.3   14.4  1019.8  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:25a   15.2   15.3   15.2    87   13.1   3.5     E   0.29   7.0     E   15.2   15.3   15.3  1019.9  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:30a   15.2   15.3   15.2    87   13.1   1.7     E   0.14   7.0     E   15.2   15.3   15.3  1020.0  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:35a   15.2   15.2   15.1    87   13.0   3.5     E   0.29   5.2     E   15.2   15.2   15.2  1019.9  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:40a   15.1   15.2   15.1    88   13.1   5.2     E   0.43   7.8     E   14.8   15.2   14.8  1019.9  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:45a   15.1   15.2   15.1    88   13.1   3.5     E   0.29   7.0     E   15.1   15.2   15.2  1019.9  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:50a   15.1   15.1   15.1    87   12.9   3.5   ESE   0.29   7.8   ESE   15.1   15.1   15.1  1019.8  0.00   0.0   0.011   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  4:55a   15.0   15.1   14.9    87   12.9   3.5     E   0.29   7.8     E   15.0   15.1   15.1  1019.9  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  5:00a   14.9   15.0   14.9    87   12.8   2.6   ESE   0.22   4.3     E   14.9   15.0   15.0  1019.9  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  5:05a   14.9   14.9   14.9    88   12.9   2.6   ESE   0.22   5.2   ESE   14.9   14.9   14.9  1019.9  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0719    117    1    100.0    5 
 7/01/18  5:10a   14.9   14.9   14.8    88   12.9   3.5   ESE   0.29   5.2     E   14.9   14.9   14.9  1020.1  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:15a   14.9   14.9   14.9    88   13.0   2.6     E   0.22   5.2     E   14.9   15.0   15.0  1020.1  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:20a   14.9   14.9   14.9    88   13.0   0.9     E   0.07   3.5     E   14.9   15.0   15.0  1020.1  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:25a   14.9   14.9   14.9    88   12.9   0.0   ---   0.00   0.0   ---   14.9   14.9   14.9  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    118    1    100.0    5 
 7/01/18  5:30a   14.9   14.9   14.9    88   12.9   0.0     E   0.00   3.5     E   14.9   14.9   14.9  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:35a   14.9   14.9   14.9    88   12.9   2.6     E   0.22   5.2     E   14.9   14.9   14.9  1020.4  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:40a   14.9   14.9   14.9    88   12.9   1.7     E   0.14   3.5     E   14.9   14.9   14.9  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:45a   14.9   14.9   14.9    88   12.9   0.0     E   0.00   1.7     E   14.9   14.9   14.9  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:50a   14.8   14.9   14.8    88   12.9   0.9     E   0.07   2.6     E   14.8   14.9   14.9  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  5:55a   14.8   14.8   14.8    88   12.8   4.3     E   0.36   7.8     E   14.6   14.8   14.7  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
 7/01/18  6:00a   14.8   14.8   14.8    88   12.8   4.3     E   0.36   7.8     E   14.6   14.8   14.7  1020.3  0.00   0.0   0.012   0.000   26.3    87   24.0   29.4  18.79  .0720    117    1    100.0    5 
